ID_Alerta_posible_fraude,Cód. de gravedad del siniestro,Cód._Hecho,Código_Oficina,Tipo de Alerta,Antecedentes de siniestros en otras compañías?,Vehículo con rastreo satelital?,FRAUDE DETECTADO,Tipo de persona,Nacionalidad,Sexo,EDAD APROXIMADA POR NRO DNI,Código de actividad del asegurado,Antigüedad en días al momento del stro,Codigo de Productor
48129,T,7,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,34,221,140,6485
50592,I,4,231,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,27,249,243,87631
58456,A,3,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,84,130,436,11169
53102,R,5,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,23,130,354,87909
47650,A,3,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,47,238,91,83826
60419,I,4,218,ANALISIS,NO,SI,0,PF,ARGENTINA,Masculino,34,226,610,89589
59178,I,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,26,221,514,12035
51503,B,4,201,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,34,249,276,85090
61570,A,4,245,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,30,221,683,90434
61606,A,4,238,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,39,226,678,83973
60312,B,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,38,226,595,88766
50265,G,2,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,130,144,88426
48420,R,5,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,48,130,117,9730
52482,G,2,201,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,65,226,258,88613
61605,R,5,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,42,221,670,90050
48978,B,4,201,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,47,54,148,88165
47695,T,6,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,21,70,91,87111
61607,A,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,38,221,678,84803
53224,A,4,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,25,130,357,10902
60799,A,4,230,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,48,82,617,84862
51797,C,4,246,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,42,221,284,87111
49264,G,3,232,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,32,221,57,86591
58399,A,4,231,PARAMETROS,NO,NO,1,PF,EXTRANJERO,Masculino,28,130,396,11880
47889,R,5,101,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,32,221,75,87509
62992,A,4,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,32,221,754,7752
50054,C,4,246,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,42,0,182,87111
60896,R,5,229,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,35,221,541,85636
52917,G,3,232,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,63,46,223,86591
59090,G,2,232,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,63,46,223,86591
50708,R,5,232,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,47,24,182,8175
58217,R,5,238,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,37,226,365,83469
58826,T,3,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,34,221,379,86063
51192,A,4,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,30,221,234,87546
62977,R,5,119,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,65,226,732,87370
58873,I,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,48,30,400,88063
59761,A,8,205,ANALISIS,NO,SI,0,PF,ARGENTINA,Masculino,50,228,459,87163
59092,C,4,218,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,34,221,304,89452
50979,A,3,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,24,46,124,86591
62479,A,3,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,24,46,124,86591
59463,R,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,221,500,87560
63450,B,4,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,44,221,765,90026
50445,B,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,31,130,166,87227
53075,A,4,218,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,48,106,318,10774
59142,I,4,230,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,50,226,459,88014
47906,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,25,46,57,86278
48306,B,4,231,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,26,130,75,11893
50712,B,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,27,221,177,83251
47320,L,2,232,CESVI,SI,SI,0,PF,ARGENTINA,Masculino,35,221,18,86591
59135,C,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,35,221,442,11693
49260,T,9,245,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,55,246,100,87881
59091,A,3,232,ANALISIS,NO,SI,1,PF,ARGENTINA,Masculino,50,46,8,86591
61827,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,52,46,632,89723
52817,A,3,232,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,40,46,222,86591
59077,A,3,232,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,40,46,222,86591
52202,C,4,216,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,50,242,249,86702
60042,G,2,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,38,130,442,86357
52910,G,2,232,ANALISIS,NO,NO,0,PF,EXTRANJERO,Masculino,36,46,25,86591
58654,A,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,130,383,85306
58655,A,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,130,386,85306
58969,A,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,130,388,85306
50775,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,45,46,82,86591
63778,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,45,46,82,86591
59106,C,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,34,83,425,86510
59022,B,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,31,130,413,88052
59009,L,2,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,32,251,392,87111
51469,R,5,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,48,130,198,84305
64312,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,57,130,774,87969
51393,G,2,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,55,46,37,88701
59074,G,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,55,46,19,86591
50705,R,5,230,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,23,222,130,85868
61789,A,4,246,PARAMETROS,NO,NO,1,PF,EXTRANJERO,Masculino,33,130,612,87068
49934,C,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,45,130,112,83896
59467,A,4,218,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,44,221,446,87942
59026,A,8,238,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,41,130,400,87040
48425,C,5,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,60,223,40,85127
47904,R,5,229,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,67,130,0,84257
51610,A,3,218,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,44,130,136,84610
59082,A,3,232,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,28,46,69,86591
49205,B,3,225,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,41,130,70,84457
49528,T,3,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,64,239,16,84686
52911,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,50,54,12,86591
59073,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,50,54,12,86591
63463,A,4,230,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,30,221,710,88014
62686,R,5,229,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,35,221,651,84257
51130,C,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,31,221,160,86357
59841,A,4,205,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,45,221,432,87158
60163,B,4,238,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,56,234,449,11272
58209,A,4,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,32,221,296,11291
63516,B,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,52,130,700,90935
49567,A,4,216,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,32,130,66,88452
52449,T,3,229,ANALISIS,NO,SI,0,PF,ARGENTINA,Femenino,84,130,63,11021
51505,B,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,37,228,149,12177
52668,A,4,241,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,30,130,169,85176
58194,R,5,238,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,48,226,262,83469
58439,A,3,229,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,80,130,296,11330
55879,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,65,130,260,86278
52942,A,8,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,47,130,172,8407
63581,A,4,243,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,27,215,691,11970
51758,B,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,34,221,157,86276
52134,G,2,232,ANALISIS,NO,NO,0,PF,EXTRANJERO,Masculino,37,46,123,86591
51326,A,4,216,ANALISIS,NO,SI,1,PF,ARGENTINA,Masculino,35,251,132,89133
61060,A,4,218,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,26,130,516,87227
58153,A,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,19,130,259,88540
50466,A,3,247,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,45,249,41,88299
51645,A,3,247,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,45,249,138,88299
50465,A,8,247,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,45,249,44,88299
49309,B,4,220,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,33,221,37,85142
60179,I,4,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,37,226,454,85460
52250,B,3,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,62,23,167,8407
50621,L,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,65,225,98,86702
52499,A,8,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,35,130,192,83113
58289,T,6,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,35,130,282,88052
51471,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,28,130,133,86498
61379,C,5,229,ANALISIS,NO,SI,0,PF,EXTRANJERO,Masculino,54,23,514,84257
50194,A,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,32,130,66,88613
50531,A,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,55,51,73,6648
58382,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,47,130,277,83537
50380,A,4,233,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,44,226,72,86617
51399,A,4,240,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,38,221,109,88268
58940,A,3,225,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,38,130,330,85785
62045,A,4,218,PARAMETROS,NO,NO,0,PF,EXTRANJERO,Masculino,52,221,565,87942
53203,A,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,34,130,177,83758
53085,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,34,130,205,83758
50267,R,5,231,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,50,221,50,89503
53120,A,4,238,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,41,130,208,86371
53072,A,8,201,PARAMETROS,NO,NO,0,PF,EXTRANJERO,Masculino,37,130,193,11905
52958,B,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,38,46,179,88699
60731,A,3,201,ANALISIS,NO,NO,0,PF,EXTRANJERO,Masculino,76,223,368,86935
62265,L,2,218,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,76,223,224,85581
63675,L,2,218,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,76,223,224,85581
58716,B,4,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,221,294,88442
50581,A,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,35,221,63,88767
52787,C,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,52,46,174,87158
58665,B,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,44,130,275,88433
52498,L,2,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,47,221,84,88718
58182,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,42,46,227,88699
58584,A,4,238,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,50,221,272,85922
60021,B,4,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,60,221,398,86715
61017,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,63,130,458,84410
50713,R,5,205,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,44,221,49,87158
61588,A,4,230,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,35,221,505,88027
59089,A,3,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,37,46,44,86591
64446,A,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,35,249,679,87910
59263,A,4,229,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,30,221,317,11184
50809,B,4,220,PARAMETROS,NO,NO,0,PF,EXTRANJERO,Masculino,32,130,42,89011
51036,A,8,101,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,50,13,42,88156
59872,A,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,65,226,363,88014
53192,B,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,57,226,171,86808
61764,B,4,246,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,26,221,494,87068
62929,A,4,229,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,29,130,563,10025
58846,A,3,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,47,221,224,7251
60230,I,4,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,130,388,87094
59081,A,3,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,32,221,28,86591
60216,I,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,33,221,371,88767
51267,A,4,218,ANALISIS,NO,SI,1,PF,ARGENTINA,Masculino,35,130,42,89589
61964,T,3,216,ANALISIS,NO,SI,1,PF,ARGENTINA,Masculino,47,130,80,86702
52695,B,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,42,130,119,85507
50753,B,4,201,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,26,221,13,11911
50754,A,4,201,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,26,221,14,11911
62671,A,4,220,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,47,234,525,83422
58908,A,3,225,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,24,130,162,85785
60671,A,4,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,42,241,397,84073
50714,R,5,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,42,221,1,11905
60498,A,8,201,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,65,221,354,82639
52617,A,4,230,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,36,130,106,84815
60636,A,4,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,36,130,388,89799
51796,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,30,221,57,86451
52549,A,8,378,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,35,221,68,7800016
52870,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,30,221,56,86591
59072,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,30,221,56,86591
60614,C,4,232,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,46,221,362,11555
59584,C,4,238,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,221,301,83973
63325,A,4,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,34,221,529,11905
58753,A,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,221,235,85868
58520,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,38,135,208,87400
53183,A,4,238,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,34,23,137,11272
53022,A,4,230,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,34,249,120,85468
59666,R,5,246,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,221,302,87068
51330,T,3,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,221,25,82678
60404,B,4,209,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,27,228,318,12097
52620,B,4,218,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,221,75,87227
58183,R,4,229,PARAMETROS,NO,SI,1,PF,ARGENTINA,Masculino,44,130,21,11915
52477,A,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,35,221,64,89428
51517,I,6,245,CHECKLIST,NO,NO,0,PF,ARGENTINA,Masculino,62,247,18,86124
60040,R,5,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,52,221,300,83295
58484,C,3,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,37,226,109,83973
63961,A,4,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,37,46,570,89723
62696,A,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,130,484,90471
58219,A,4,209,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,49,130,144,11683
58728,A,4,239,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,26,130,193,89592
60554,T,3,246,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,50,221,223,87111
63231,R,5,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,37,221,506,87111
61286,G,2,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,34,221,253,85868
53201,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,58,46,91,89724
62668,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,42,130,478,83258
52522,A,4,245,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,39,221,47,85560
62277,A,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,32,221,445,88613
60736,C,8,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,35,130,326,87003
58729,I,3,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,50,226,145,88638
59304,A,3,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,42,221,228,87111
59302,A,3,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,42,221,226,87111
59303,A,3,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,42,221,226,87111
58304,R,5,216,PARAMETROS,NO,SI,0,PF,EXTRANJERO,Masculino,41,130,118,12197
64196,R,5,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,45,221,550,90983
58695,G,2,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,59,107,8,87969
58440,A,3,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,38,221,121,87179
59366,A,8,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,38,221,208,87179
52609,A,3,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,70,66,20,85677
61279,A,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,130,352,89003
52278,A,3,245,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,37,221,2,87889
58237,R,5,101,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,53,130,83,89900
58962,B,3,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,67,221,136,89302
59385,R,5,231,CESVI,SI,NO,0,PF,ARGENTINA,Femenino,27,130,194,89428
58381,R,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,27,130,87,83931
58208,R,5,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,35,221,53,86715
60257,C,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,226,251,87969
64299,A,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,34,221,509,82823
53118,R,5,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,47,130,11,89735
62790,L,2,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,0,311,87111
58738,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,38,221,123,87400
59347,A,3,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,86,130,18,85800
59348,A,3,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,86,130,96,85800
59711,A,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,56,221,199,87293
58578,B,4,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,34,221,94,7505
61721,A,4,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,65,138,341,85790
58915,A,4,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,48,225,126,89551
58385,A,4,229,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,32,221,75,84257
59632,A,4,230,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,34,221,175,86907
58212,R,4,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,84,138,11,12214
60399,A,4,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,38,130,239,89733
58818,R,5,209,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,32,130,101,89753
59806,A,4,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,63,221,193,89003
63427,L,2,241,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,32,221,265,85179
61054,R,5,218,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,44,130,246,88928
60289,A,4,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,44,226,225,88718
59259,A,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,221,102,85869
62439,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,24,221,355,10528
58501,A,4,229,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,32,130,45,86324
62153,L,3,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,67,221,211,90291
41607,R,5,216,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,84,234,3903,7994
58629,L,2,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,65,77,30,86835
59423,R,5,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,52,23,132,84282
62667,B,4,246,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,52,0,344,8407
60581,C,4,338,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,24,221,196,89832
61660,A,4,216,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,30,221,280,87511
64315,A,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,30,221,442,90316
60032,G,2,229,ANALISIS,NO,SI,0,PF,ARGENTINA,Masculino,30,221,30,11289
61884,A,4,238,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,39,130,239,86887
60385,R,5,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,52,130,153,87969
59851,B,4,209,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,37,226,114,12153
63296,A,4,216,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,42,130,339,88269
60044,C,8,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,42,221,119,90000
61603,R,5,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,57,112,218,89265
60202,B,4,218,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,34,249,125,87704
59754,A,3,109,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,27,130,1,86319
59121,B,4,225,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,37,218,32,83516
62249,A,4,229,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,26,130,254,82708
60379,A,4,209,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,135,117,90751
59150,R,4,229,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,34,221,25,84257
61613,M,3,229,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,221,87,84518
63242,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,41,51,312,86498
59701,A,4,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,44,221,67,86633
61058,C,4,218,ANALISIS,NO,NO,0,PF,EXTRANJERO,Masculino,32,221,153,86256
62267,A,8,218,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,35,23,224,88493
62509,I,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,34,221,250,84983
59930,A,4,201,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,27,221,69,86104
60455,A,4,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,221,102,84908
59929,A,8,234,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,38,221,46,90526
61923,R,5,216,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,21,250,178,90291
61237,L,2,232,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,63,221,23,84143
60145,A,4,230,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,46,221,53,85868
62653,B,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,41,221,225,84829
63199,A,4,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,27,234,246,91501
61494,A,4,230,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,46,234,141,84862
63644,A,8,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,30,222,283,85598
60831,I,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,36,130,88,87969
60169,C,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,130,32,89428
62605,R,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,26,130,185,91070
63759,R,5,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,26,130,186,91070
