ID_Alerta_posible_fraude,Cód. de gravedad del siniestro,Cód._Hecho,Código_Oficina,Tipo de Alerta,Antecedentes de siniestros en otras compañías?,Vehículo con rastreo satelital?,FRAUDE DETECTADO,Tipo de persona,Nacionalidad,Sexo,EDAD APROXIMADA POR NRO DNI,Código de actividad del asegurado
52867,G,2,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,42,226
51599,C,4,229,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,44,226
58661,R,5,231,PARAMETROS,NO,SI,0,PJ,N/A,N/A,,238
58213,B,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,221
59006,R,5,338,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,89,223
53130,A,4,338,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,37,218
41499,R,5,232,ANALISIS,NO,SI,0,PF,ARGENTINA,Masculino,48,46
58216,A,3,388,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,24,149
52217,A,4,238,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,39,221
49242,A,3,246,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,130
59083,A,3,246,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,130
48867,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,45,221
46889,R,5,231,ANALISIS,NO,SI,0,PJ,N/A,N/A,,35
59735,T,7,231,PARAMETROS,NO,SI,0,PJ,N/A,N/A,,35
58903,R,5,101,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,50,106
53250,A,4,201,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,24,46
51310,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,33,130
46711,R,5,201,CESVI,SI,NO,0,PF,EXTRANJERO,Masculino,,130
45492,A,3,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,44,221
46406,R,4,220,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,47,130
50852,B,4,240,PARAMETROS,NO,NO,1,PF,EXTRANJERO,Masculino,,221
41612,R,5,232,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,34,130
49305,A,4,216,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,30,130
62470,A,4,205,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,32,221
62243,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,37,221
50036,R,5,230,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,42,226
61080,A,4,238,ANALISIS,NO,NO,0,PJ,N/A,N/A,,141
52550,A,8,378,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,50,221
58468,B,3,101,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,32,106
63065,A,4,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,41,221
61626,I,4,388,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,52,3
47844,B,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,41,234
53235,A,4,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,35,221
51782,R,5,101,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,53,130
50709,B,3,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,34,221
42527,G,2,238,CESVI,SI,NO,0,PF,ARGENTINA,Masculino,67,43
64452,A,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,221
63828,R,5,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,63,221
46333,R,5,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,30,46
47409,R,5,218,ANALISIS,NO,SI,0,PF,ARGENTINA,Masculino,23,130
59585,A,4,238,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,42,226
50261,G,2,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,38,29
51077,R,5,101,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,50,54
42875,R,5,220,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,26,51
48405,A,4,230,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,86,223
60729,A,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,130
47981,L,2,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,41,221
46551,R,5,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,44,130
62058,A,3,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,85,0
61744,C,3,246,CESVI,SI,NO,0,PF,ARGENTINA,Femenino,85,0
46797,R,5,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,47,15
63272,A,4,246,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,31,221
47278,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,221
49320,G,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,37,226
49717,A,3,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,45,221
43480,C,3,218,CESVI,SI,NO,1,PF,ARGENTINA,Masculino,47,130
43369,R,5,220,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,28,234
50811,B,3,388,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,39,46
50444,T,9,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,32,130
61040,A,4,230,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,39,249
59190,C,8,232,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,41,226
60416,A,4,201,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,35,130
60502,A,4,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,42,130
60737,L,2,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,221
52297,A,4,218,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,39,130
50704,R,5,232,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,35,130
46553,R,5,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,47,130
51390,G,3,238,ANALISIS,NO,NO,0,PJ,N/A,N/A,,30
47655,R,5,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,42,130
61185,I,4,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,64,130
51368,A,3,232,CONTACTO,NO,NO,1,PF,EXTRANJERO,Masculino,,116
50023,A,4,229,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,57,214
44305,R,5,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,30,221
59982,R,5,216,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,24,130
64141,R,5,397,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,42,20
50035,R,5,230,PARAMETROS,NO,NO,0,PJ,ARGENTINA,Masculino,67,23
60822,A,4,229,ANALISIS,NO,SI,0,PF,ARGENTINA,Femenino,35,221
64311,A,4,238,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,37,221
58197,L,2,220,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,42,221
51784,R,5,101,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,84,226
51783,R,4,101,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,84,226
48444,R,4,244,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,57,221
58890,A,3,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,45,221
47625,G,2,209,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,50,130
63991,A,3,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,65,221
48129,T,7,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,34,221
50592,I,4,231,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,27,249
58456,A,3,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,84,130
53102,R,5,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,23,130
47650,A,3,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,47,238
60419,I,4,218,ANALISIS,NO,SI,0,PF,ARGENTINA,Masculino,34,226
59178,I,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,26,221
51503,B,4,201,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,34,249
61570,A,4,245,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,30,221
61606,A,4,238,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,39,226
60312,B,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,38,226
50265,G,2,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,130
48420,R,5,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,48,130
52482,G,2,201,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,65,226
61605,R,5,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,42,221
48978,B,4,201,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,47,54
47695,T,6,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,21,70
61607,A,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,38,221
53224,A,4,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,25,130
60799,A,4,230,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,82
51797,C,4,246,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,42,221
49264,G,3,232,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,32,221
58399,A,4,231,PARAMETROS,NO,NO,1,PF,EXTRANJERO,Masculino,,130
47889,R,5,101,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,32,221
62992,A,4,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,32,221
50054,C,4,246,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,42,0
60896,R,5,229,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,35,221
52917,G,3,232,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,63,46
59090,G,2,232,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,63,46
50708,R,5,232,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,47,24
58217,R,5,238,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,37,226
58826,T,3,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,34,221
51192,A,4,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,30,221
62977,R,5,119,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,65,226
58873,I,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,48,30
59761,A,8,205,ANALISIS,NO,SI,0,PF,ARGENTINA,Masculino,50,228
59092,C,4,218,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,34,221
50979,A,3,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,24,46
62479,A,3,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,24,46
59463,R,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,221
63450,B,4,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,44,221
50445,B,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,31,130
53075,A,4,218,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,48,106
59142,I,4,230,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,50,226
47906,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,25,46
48306,B,4,231,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,26,130
50712,B,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,27,221
47320,L,2,232,CESVI,SI,SI,0,PF,ARGENTINA,Masculino,35,221
59135,C,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,35,221
49260,T,9,245,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,55,246
59091,A,3,232,ANALISIS,NO,SI,1,PF,ARGENTINA,Masculino,50,46
61827,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,52,46
52817,A,3,232,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,46
59077,A,3,232,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,46
52202,C,4,216,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,50,242
60042,G,2,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,38,130
52910,G,2,232,ANALISIS,NO,NO,0,PF,EXTRANJERO,Masculino,,46
58654,A,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,130
58655,A,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,130
58969,A,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,130
50775,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,45,46
63778,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,45,46
59106,C,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,34,83
59022,B,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,31,130
59009,L,2,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,32,251
51469,R,5,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,48,130
64312,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,57,130
51393,G,2,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,55,46
59074,G,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,55,46
50705,R,5,230,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,23,222
61789,A,4,246,PARAMETROS,NO,NO,1,PF,EXTRANJERO,Masculino,,130
49934,C,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,45,130
59467,A,4,218,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,44,221
59026,A,8,238,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,41,130
48425,C,5,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,60,223
47904,R,5,229,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,67,130
51610,A,3,218,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,44,130
59082,A,3,232,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,46
49205,B,3,225,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,41,130
49528,T,3,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,64,239
52911,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,50,54
59073,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,50,54
63463,A,4,230,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,30,221
62686,R,5,229,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,35,221
51130,C,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,31,221
59841,A,4,205,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,45,221
60163,B,4,238,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,56,234
58209,A,4,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,32,221
63516,B,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,52,130
49567,A,4,216,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,32,130
52449,T,3,229,ANALISIS,NO,SI,0,PF,ARGENTINA,Femenino,84,130
51505,B,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,37,228
52668,A,4,241,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,130
58194,R,5,238,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,48,226
58439,A,3,229,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,130
63539,A,4,231,ANALISIS,NO,NO,1,PJ,ARGENTINA,Masculino,44,44
55879,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,65,130
52942,A,8,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,47,130
63581,A,4,243,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,27,215
51758,B,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,34,221
52134,G,2,232,ANALISIS,NO,NO,0,PF,EXTRANJERO,Masculino,,46
51326,A,4,216,ANALISIS,NO,SI,1,PF,ARGENTINA,Masculino,35,251
61060,A,4,218,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,26,130
58153,A,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,19,130
50466,A,3,247,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,45,249
51645,A,3,247,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,45,249
50465,A,8,247,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,45,249
49309,B,4,220,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,33,221
60179,I,4,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,37,226
52250,B,3,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,62,23
50621,L,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,65,225
52499,A,8,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,35,130
58289,T,6,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,35,130
51471,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,28,130
61379,C,5,229,ANALISIS,NO,SI,0,PF,EXTRANJERO,Masculino,,23
50194,A,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,32,130
50531,A,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,55,51
58382,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,47,130
50380,A,4,233,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,44,226
51399,A,4,240,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,38,221
58940,A,3,225,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,38,130
62045,A,4,218,PARAMETROS,NO,NO,0,PF,EXTRANJERO,Masculino,,221
53203,A,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,34,130
53085,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,34,130
50267,R,5,231,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,50,221
53120,A,4,238,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,41,130
60732,A,3,231,ANALISIS,NO,NO,1,PJ,N/A,N/A,,46
53072,A,8,201,PARAMETROS,NO,NO,0,PF,EXTRANJERO,Masculino,,130
52958,B,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,38,46
60731,A,3,201,ANALISIS,NO,NO,0,PF,EXTRANJERO,Masculino,,223
62265,L,2,218,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,76,223
63675,L,2,218,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,76,223
58716,B,4,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,221
50581,A,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,35,221
52787,C,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,52,46
58665,B,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,44,130
52498,L,2,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,47,221
58182,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,42,46
58584,A,4,238,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,50,221
60021,B,4,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,60,221
61017,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,63,130
50713,R,5,205,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,44,221
61588,A,4,230,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,35,221
59089,A,3,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,37,46
64446,A,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,35,249
62771,B,4,231,ANALISIS,NO,NO,1,PJ,ARGENTINA,Masculino,50,220
59263,A,4,229,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,30,221
50809,B,4,220,PARAMETROS,NO,NO,0,PF,EXTRANJERO,Masculino,,130
51036,A,8,101,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,50,13
59872,A,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,65,226
53192,B,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,57,226
61764,B,4,246,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,26,221
62929,A,4,229,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,130
58846,A,3,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,47,221
60230,I,4,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,130
59081,A,3,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,32,221
60216,I,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,33,221
51267,A,4,218,ANALISIS,NO,SI,1,PF,ARGENTINA,Masculino,35,130
61964,T,3,216,ANALISIS,NO,SI,1,PF,ARGENTINA,Masculino,47,130
52695,B,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,42,130
50753,B,4,201,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,26,221
50754,A,4,201,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,26,221
62671,A,4,220,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,47,234
58908,A,3,225,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,24,130
60671,A,4,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,42,241
50714,R,5,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,42,221
60498,A,8,201,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,65,221
52617,A,4,230,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,36,130
60636,A,4,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,36,130
51796,A,4,231,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,30,221
52549,A,8,378,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,35,221
52870,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,30,221
59072,L,2,232,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,30,221
60614,C,4,232,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,46,221
59584,C,4,238,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,221
63325,A,4,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,34,221
58753,A,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,221
58520,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,38,135
53183,A,4,238,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,34,23
53022,A,4,230,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,34,249
59666,R,5,246,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,221
51330,T,3,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,221
60404,B,4,209,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,27,228
52620,B,4,218,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,221
59418,R,5,304,ANALISIS,NO,SI,1,PJ,N/A,N/A,,215
58183,R,4,229,PARAMETROS,NO,SI,1,PF,ARGENTINA,Masculino,44,130
52477,A,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,35,221
51517,I,6,245,CHECKLIST,NO,NO,0,PF,ARGENTINA,Masculino,62,247
60040,R,5,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,52,221
58484,C,3,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,37,226
63961,A,4,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,37,46
62696,A,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,130
58219,A,4,209,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,49,130
58728,A,4,239,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,26,130
60554,T,3,246,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,50,221
63231,R,5,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,37,221
61286,G,2,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,34,221
53201,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,58,46
62668,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,42,130
52522,A,4,245,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,39,221
62277,A,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,32,221
60736,C,8,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,35,130
58729,I,3,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,50,226
59304,A,3,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,42,221
59302,A,3,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,42,221
59303,A,3,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,42,221
58304,R,5,216,PARAMETROS,NO,SI,0,PF,EXTRANJERO,Masculino,,130
64196,R,5,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,45,221
58695,G,2,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,59,107
58440,A,3,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,38,221
59366,A,8,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,38,221
52609,A,3,216,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,70,66
61279,A,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,130
52278,A,3,245,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,37,221
58237,R,5,101,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,53,130
52816,R,5,216,PARAMETROS,NO,SI,0,PJ,EXTRANJERO,Femenino,44,212
58962,B,3,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,67,221
59385,R,5,231,CESVI,SI,NO,0,PF,ARGENTINA,Femenino,27,130
58381,R,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,27,130
58208,R,5,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,35,221
60257,C,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,226
64299,A,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,34,221
53118,R,5,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,47,130
62790,L,2,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,0
63148,R,5,231,PARAMETROS,NO,NO,0,PJ,N/A,N/A,,46
58738,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,38,221
59347,A,3,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,86,130
